"Link","Name","Pos","Height RAS","Weight RAS","Arm RAS","Hand RAS","Forty RAS","Twenty RAS","Ten RAS","Bench RAS","Vertical RAS","Broad RAS","Shuttle RAS","Cone RAS","RAS"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25410&ovl=Delaware"">Link</a>","Ryan Kost","PK","8.17","6.87",,,"0.14","0.14","0.14",,"1.43",,"1.98","2.76","1.16"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25411&ovl=Delaware"">Link</a>","Zane Lewis","WR","0.36","0.28",,,"7.22","4.74","5.07","5.47","4.35","7.99","2.69","6.04","3.44"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25412&ovl=Delaware"">Link</a>","Chase McGowan","DE","0.78","4.10",,,"8.61","6.62","8.52","5.01","4.31","4.94","5.38","5.88","5.36"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25413&ovl=Delaware"">Link</a>","Jackson Taylor","LB","3.12","5.10",,,"2.45","3.89","8.31","6.35","5.51","7.76","1.85","2.35","3.98"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25414&ovl=Delaware"">Link</a>","TJ Thomas","OG","8.00","9.72",,,"0.11","0.10","0.07","2.11",,,"0.66","0.35","0.89"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25415&ovl=Delaware"">Link</a>","Jourdan Townsend","WR","3.02","1.61",,,"2.76","3.43","6.58",,"3.18","2.76","2.12","3.06","1.4"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25416&ovl=Delaware"">Link</a>","Joshua Youngblood","WR","1.55","2.91",,,"7.22","4.74","1.65","9.42",,,,,"3.74"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25417&ovl=Monmouth"">Link</a>","Greg Anderson","OT","3.95","5.41",,,"6.99","6.89","4.59","5.13","6.44","5.49","4.18","7.86","6.07"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25418&ovl=Monmouth"">Link</a>","Assanti Kearney","WR","6.89","4.30",,,"0.48","0.93","1.11","4.59","0.76","0.61","1.34","4.45","0.75"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25419&ovl=Monmouth"">Link</a>","Marquez McCray","QB","2.98","7.99",,,"1.86","1.30","0.19",,,,,,
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25420&ovl=Monmouth"">Link</a>","Eddie Morales III","CB","0.68","2.03",,,"3.26","1.03","2.81","5.35","4.95","2.73","1.06","5.52","1.23"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25421&ovl=Monmouth"">Link</a>","Dre Turner","WR","4.76","2.31",,,"3.55","5.87","4.35","1.79","4.97","2.25","3.67","8.52","2.96"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25422&ovl=Monmouth"">Link</a>","Nick White","DE","2.32","3.33",,,"7.04","4.80","5.67","2.77","1.84","4.34","5.53","6.35","3.59"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25423&ovl=Monmouth"">Link</a>","Tyrese Wright","SS","1.00","7.77",,,"2.35","2.44","2.14","8.72","6.64","6.46","4.87","8.24","4.6"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25424&ovl=Southeast+Missouri"">Link</a>","Lawrence Johnson","SS","6.00","4.46",,,"7.81","5.65","2.14","6.07","2.49","4.41","8.30","6.23","5.29"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25425&ovl=Southeast+Missouri"">Link</a>","LaWilliam Holmes","DT","5.94","3.71",,,"7.14","0.51","4.08","8.02","8.48","8.85","1.42","1.64","4.62"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25426&ovl=Southeast+Missouri"">Link</a>","Geno Hess","RB","1.54","7.57",,,"4.90","8.08","2.86","8.34","1.52","1.46","1.22","0.39","2.21"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25427&ovl=Oregon+State"">Link</a>","Calvin Hart Jr.","LB","1.91","1.21",,,"8.07","7.72","7.52","3.88","6.66","8.24","1.32","0.84","4.13"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25428&ovl=Oregon+State"">Link</a>","Isaac Hodgins","DE","0.10","1.75",,,"0.58","0.48","0.61","6.59","4.31","3.78","1.66","3.89","0.63"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25429&ovl=Oregon+State"">Link</a>","Jesiah Irish","WR","3.14","3.14",,,"7.22","6.90","7.28","5.47","2.18","5.73","3.83","6.63","4.89"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25430&ovl=Oregon+State"">Link</a>","John McCartan","DE","9.34","3.57",,,"0.58","2.16","2.87","1.22","8.74","8.42","5.90","4.75","4.12"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25431&ovl=Oregon+State"">Link</a>","James Rawls","DT","3.33","3.51",,,"3.53","4.15","1.96","3.63","8.08","5.60","0.75","5.57","2.76"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25432&ovl=Oregon+State"">Link</a>","Riley Sharp","LB","9.91","6.57",,,"5.81","6.44","8.31","7.76","6.11","9.34","4.76","8.53","8.9"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25433&ovl=Western+Michigan"">Link</a>","Trevor Campbell","OG","4.99","4.45",,,"1.67","4.75","0.76","3.55","1.22","3.66","1.87","2.19","1.23"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25434&ovl=Western+Michigan"">Link</a>","Austin Hence","TE","2.92","0.46",,,"7.27","9.05","6.61","2.60","8.71","9.11","4.33","6.44","6.11"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25435&ovl=Western+Michigan"">Link</a>","Keni-H Lovely","CB","3.18","2.67",,,"9.60","9.81","6.17","5.35","8.81","7.04","5.69","7.27","7.68"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25436&ovl=Western+Michigan"">Link</a>","Nate Norris","LB","2.56","1.21",,,"7.89","8.62","3.98","9.84","9.76","9.64","4.20","6.54","7.34"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25437&ovl=Western+Michigan"">Link</a>","Michael Shanahana","OG","4.61","9.52",,,"1.34","1.32","0.59","3.55","2.55","2.21","0.89","1.43","1.09"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25438&ovl=Western+Michigan"">Link</a>","Leroy Thomas","WR","2.21","1.94",,,"1.29","5.37","1.36","9.74","3.77","1.79","7.51","7.44","3.02"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25439&ovl=Air+Force"">Link</a>","John Lee Elridge III","RB","0.76","1.77",,,"7.75","7.79","8.38","8.81","9.48","8.57","3.18","2.83","6.55"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25440&ovl=Air+Force"">Link</a>","Jayden Goodwin","SS","6.84","2.06",,,"2.59","6.13","3.24","1.09","5.93","4.41","5.76","7.41","3.59"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25441&ovl=Air+Force"">Link</a>","J. Frank Melgarejo III","LS","1.59","1.68",,,"3.87","4.49","4.72","7.50","3.74","4.53","5.16","2.90","3.22"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25442&ovl=Air+Force"">Link</a>","Alec mock","LB","7.20","6.90",,,"6.29","5.94","7.90","0.88","4.92","3.83","2.65","6.11","5.08"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25443&ovl=Air+Force"">Link</a>","Bo Richter","LB","4.20","9.13",,,"9.31","9.87","9.51","8.31","9.83","9.15",,,"9.92"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25444&ovl=Arkansas"">Link</a>","Roje Stona","TE","9.01","9.06",,,"6.79","5.74","8.89","8.48","6.90","9.42","0.82","0.49","7.71"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25445&ovl=Arizona+State"">Link</a>","Tre Brown","LB","6.49","8.45",,,"5.81","3.89","4.50","6.35","3.67","6.28","3.99","5.05","5.43"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25446&ovl=Arizona+State"">Link</a>","Chris Edmonds","FS","9.50","8.71",,,"9.02","7.44","4.58","1.41","2.31","3.09","5.53","4.32","5.63"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25447&ovl=Arizona+State"">Link</a>","Demetries Ford","CB","0.06","1.67",,,"6.67","4.76","2.81","4.50","3.04","2.73","1.21","4.32","1.48"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25448&ovl=Arizona+State"">Link</a>","Aaron Frost","OG","7.77","6.78",,,"2.57","2.86","1.38","4.21","0.93","4.23","0.80","0.99","1.59"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25449&ovl=Arizona+State"">Link</a>","Dashaun Mallory","DT","1.49","0.36",,,"6.47","7.15","6.62","1.80","7.13","3.87","1.80","7.18","3.43"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25450&ovl=Arizona+State"">Link</a>","Joey Ramos","OG","8.21","3.18",,,"4.40","2.62","1.88","5.70","5.60","7.94","5.54","5.35","4.71"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25451&ovl=Arizona+State"">Link</a>","Giovanni Sanders","WR","3.73","2.31",,,"3.85","3.02","3.33","2.36","5.56","2.76","3.83","4.20","1.9"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25452&ovl=Arizona+State"">Link</a>","Messiah Swinson","TE","9.83","8.47",,,"4.64","1.40","1.29","2.60","1.23","0.75","0.55","1.13","1.51"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25453&ovl=Arizona+State"">Link</a>","Alphonso Taylor","SS","3.96","2.74",,,"4.00","7.93","4.02","6.07","4.12","6.46","0.84","3.98","3.39"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25454&ovl=Arizona+State"">Link</a>","Slater Zellers","LS","2.93","3.46",,,"1.93","1.52","1.28","6.49","5.61","4.53","4.78","3.72","2.44"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25455&ovl=Georgia"">Link</a>","Tramel Walthour","DE","5.06","8.00",,,"1.00","1.06","2.51","7.27","3.74","1.32","1.57","2.83","1.9"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25456&ovl=Wisconsin-Platteville"">Link</a>","Justin Blazek","DE","5.06","3.33",,,"6.21","7.37","3.84","0.87","9.19","8.05","9.19","9.31","7.1"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25457&ovl=Colorado+Mines"">Link</a>","Kyle Bahnsen","DT","2.32","2.69",,,"8.31","5.89","8.59","9.45","8.08","8.85","6.56","6.63","8.04"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25458&ovl=Colorado+Mines"">Link</a>","Zach Hester","DE","4.44","3.11",,,"2.43","0.48","4.35","2.20","2.30","4.94","3.29","4.30","1.51"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25459&ovl=Colorado+Mines"">Link</a>","John Matocha","QB","0.47","0.46",,,"5.00","7.44","5.27",,"5.76",,"5.65","4.55","3.57"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25460&ovl=Citadel"">Link</a>","Hasan Black","LB","2.81","2.06",,,"1.90","3.45","2.83","3.88","0.02","1.05","1.69","0.84","0.44"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25461&ovl=Citadel"">Link</a>","Brian Horn","LB","1.39","3.61",,,"9.61","9.04","9.92","7.76","3.18","7.29","2.82","3.27","6.11"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25462&ovl=Citadel"">Link</a>","Patrick McSweeney","TE","3.44","2.32",,,"2.40","1.04","4.41","2.60","7.95","5.93","3.44","1.88","1.99"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25463&ovl=Citadel"">Link</a>","Carson Walter","SS","1.82","5.91",,,,,,"6.07","5.31","2.19","0.36","1.72","1.85"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25464&ovl=Portland+State"">Link</a>","Isaiah Avery","CB","6.34","2.03",,,"3.78","8.45","5.42","6.29","9.48","7.64","9.03","6.64","7.59"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25465&ovl=Portland+State"">Link</a>","Jermaine Braddock","WR","4.21","4.30",,,"1.41","0.93","1.65","0.60","2.18","3.97","0.79","1.79","0.43"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25466&ovl=Portland+State"">Link</a>","Dallas Holliday","OG","2.71","2.32",,,"2.03","1.45","2.06","0.22","3.71","1.85","2.00","1.81","0.35"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25467&ovl=Portland+State"">Link</a>","Andrew Van Buren","FB","4.65","8.16",,,"5.45","3.75","3.11","1.15","2.29","4.90","4.51","3.17","2.93"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25468&ovl=Southern+Illinois"">Link</a>","Kam Bowdry","DT","0.37","3.89",,,"0.41","0.57","5.58","0.28","1.30","3.34","7.20","2.89","0.76"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25469&ovl=Southern+Illinois"">Link</a>","Thomas Burks","PK","4.13","1.81",,,"3.13","5.50","9.48","6.16","1.43","1.58","3.28","3.52","2.73"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25470&ovl=Southern+Illinois"">Link</a>","Dante Cleveland","DT","2.56","5.21",,,"0.60","0.85","8.59","8.46","0.54","0.93","2.06","2.56","1.54"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25471&ovl=Southern+Illinois"">Link</a>","Devin Cowan","DE","0.46","0.04",,,"2.71","7.79","5.67","1.65","2.30","3.78","9.44","8.83","3.29"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25472&ovl=Fordham"">Link</a>","Stephen Williams II","FS","4.76","1.99",,,"0.52","4.57","5.49","6.90","2.31","7.36","3.83","4.11","2.92"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25473&ovl=Southern+Illinois"">Link</a>","Ro Elliott","RB","0.07","1.16",,,"7.50","9.70","9.97",,"5.63","0.66","3.18","9.36","5.12"
